# PIT top-100 liquidity universe (v6 monthly_pit_universe).
# One row per (symbol, month): from_date <= as_of < to_date; empty to_date = current.
# Regenerate monthly: python scripts/build_daily_universe.py
symbol,name,sector,from_date,to_date
DIXON,DIXON,UNKNOWN,2026-03-01,2026-04-01
KAYNES,KAYNES,UNKNOWN,2026-03-01,2026-04-01
GOLDBEES,GOLDBEES,UNKNOWN,2026-03-01,2026-04-01
INDIGO,INDIGO,UNKNOWN,2026-03-01,2026-04-01
HAL,HAL,UNKNOWN,2026-03-01,2026-04-01
TATASTEEL,TATASTEEL,UNKNOWN,2026-03-01,2026-04-01
HINDALCO,HINDALCO,UNKNOWN,2026-03-01,2026-04-01
NETWEB,NETWEB,UNKNOWN,2026-03-01,2026-04-01
HCLTECH,HCLTECH,UNKNOWN,2026-03-01,2026-04-01
CANBK,CANBK,UNKNOWN,2026-03-01,2026-04-01
HINDZINC,HINDZINC,UNKNOWN,2026-03-01,2026-04-01
TRENT,TRENT,UNKNOWN,2026-03-01,2026-04-01
PAYTM,PAYTM,UNKNOWN,2026-03-01,2026-04-01
SWIGGY,SWIGGY,UNKNOWN,2026-03-01,2026-04-01
SUNPHARMA,SUNPHARMA,UNKNOWN,2026-03-01,2026-04-01
HINDUNILVR,HINDUNILVR,UNKNOWN,2026-03-01,2026-04-01
WAAREEENER,WAAREEENER,UNKNOWN,2026-03-01,2026-04-01
HEROMOTOCO,HEROMOTOCO,UNKNOWN,2026-03-01,2026-04-01
POWERGRID,POWERGRID,UNKNOWN,2026-03-01,2026-04-01
EICHERMOT,EICHERMOT,UNKNOWN,2026-03-01,2026-04-01
BAJAJ-AUTO,BAJAJ-AUTO,UNKNOWN,2026-03-01,2026-04-01
TITAN,TITAN,UNKNOWN,2026-03-01,2026-04-01
LIQUIDBEES,LIQUIDBEES,UNKNOWN,2026-03-01,2026-04-01
COFORGE,COFORGE,UNKNOWN,2026-03-01,2026-04-01
JIOFIN,JIOFIN,UNKNOWN,2026-03-01,2026-04-01
MAXHEALTH,MAXHEALTH,UNKNOWN,2026-03-01,2026-04-01
GRSE,GRSE,UNKNOWN,2026-03-01,2026-04-01
NTPC,NTPC,UNKNOWN,2026-03-01,2026-04-01
INDUSINDBK,INDUSINDBK,UNKNOWN,2026-03-01,2026-04-01
SUZLON,SUZLON,UNKNOWN,2026-03-01,2026-04-01
NATIONALUM,NATIONALUM,UNKNOWN,2026-03-01,2026-04-01
TECHM,TECHM,UNKNOWN,2026-03-01,2026-04-01
ADANIPOWER,ADANIPOWER,UNKNOWN,2026-03-01,2026-04-01
INDUSTOWER,INDUSTOWER,UNKNOWN,2026-03-01,2026-04-01
ADANIPORTS,ADANIPORTS,UNKNOWN,2026-03-01,2026-04-01
APOLLOHOSP,APOLLOHOSP,UNKNOWN,2026-03-01,2026-04-01
GMDCLTD,GMDCLTD,UNKNOWN,2026-03-01,2026-04-01
ASIANPAINT,ASIANPAINT,UNKNOWN,2026-03-01,2026-04-01
POLICYBZR,POLICYBZR,UNKNOWN,2026-03-01,2026-04-01
ULTRACEMCO,ULTRACEMCO,UNKNOWN,2026-03-01,2026-04-01
BANKBARODA,BANKBARODA,UNKNOWN,2026-03-01,2026-04-01
MAZDOCK,MAZDOCK,UNKNOWN,2026-03-01,2026-04-01
BPCL,BPCL,UNKNOWN,2026-03-01,2026-04-01
SAIL,SAIL,UNKNOWN,2026-03-01,2026-04-01
CHOLAFIN,CHOLAFIN,UNKNOWN,2026-03-01,2026-04-01
ONGC,ONGC,UNKNOWN,2026-03-01,2026-04-01
PERSISTENT,PERSISTENT,UNKNOWN,2026-03-01,2026-04-01
TVSMOTOR,TVSMOTOR,UNKNOWN,2026-03-01,2026-04-01
CDSL,CDSL,UNKNOWN,2026-03-01,2026-04-01
ASHOKLEY,ASHOKLEY,UNKNOWN,2026-03-01,2026-04-01
ADANIENT,ADANIENT,UNKNOWN,2026-03-01,2026-04-01
VBL,VBL,UNKNOWN,2026-03-01,2026-04-01
RECLTD,RECLTD,UNKNOWN,2026-03-01,2026-04-01
WIPRO,WIPRO,UNKNOWN,2026-03-01,2026-04-01
COALINDIA,COALINDIA,UNKNOWN,2026-03-01,2026-04-01
HDFCAMC,HDFCAMC,UNKNOWN,2026-03-01,2026-04-01
DIVISLAB,DIVISLAB,UNKNOWN,2026-03-01,2026-04-01
PFC,PFC,UNKNOWN,2026-03-01,2026-04-01
BHEL,BHEL,UNKNOWN,2026-03-01,2026-04-01
CUMMINSIND,CUMMINSIND,UNKNOWN,2026-03-01,2026-04-01
POWERINDIA,POWERINDIA,UNKNOWN,2026-03-01,2026-04-01
BAJAJFINSV,BAJAJFINSV,UNKNOWN,2026-03-01,2026-04-01
SAMMAANCAP,SAMMAANCAP,UNKNOWN,2026-03-01,2026-04-01
RVNL,RVNL,UNKNOWN,2026-03-01,2026-04-01
ADANIGREEN,ADANIGREEN,UNKNOWN,2026-03-01,2026-04-01
AUBANK,AUBANK,UNKNOWN,2026-03-01,2026-04-01
YESBANK,YESBANK,UNKNOWN,2026-03-01,2026-04-01
ANGELONE,ANGELONE,UNKNOWN,2026-03-01,2026-04-01
SILVERIETF,SILVERIETF,UNKNOWN,2026-03-01,2026-04-01
PNB,PNB,UNKNOWN,2026-03-01,2026-04-01
IDFCFIRSTB,IDFCFIRSTB,UNKNOWN,2026-03-01,2026-04-01
HDFCLIFE,HDFCLIFE,UNKNOWN,2026-03-01,2026-04-01
DRREDDY,DRREDDY,UNKNOWN,2026-03-01,2026-04-01
CIPLA,CIPLA,UNKNOWN,2026-03-01,2026-04-01
IOC,IOC,UNKNOWN,2026-03-01,2026-04-01
HINDPETRO,HINDPETRO,UNKNOWN,2026-03-01,2026-04-01
FORTIS,FORTIS,UNKNOWN,2026-03-01,2026-04-01
HDFCBANK,HDFCBANK,UNKNOWN,2026-04-01,2026-05-01
ICICIBANK,ICICIBANK,UNKNOWN,2026-04-01,2026-05-01
RELIANCE,RELIANCE,UNKNOWN,2026-04-01,2026-05-01
SILVERBEES,SILVERBEES,UNKNOWN,2026-04-01,2026-05-01
BHARTIARTL,BHARTIARTL,UNKNOWN,2026-04-01,2026-05-01
INFY,INFY,UNKNOWN,2026-04-01,2026-05-01
SBIN,SBIN,UNKNOWN,2026-04-01,2026-05-01
BSE,BSE,UNKNOWN,2026-04-01,2026-05-01
ETERNAL,ETERNAL,UNKNOWN,2026-04-01,2026-05-01
TCS,TCS,UNKNOWN,2026-04-01,2026-05-01
AXISBANK,AXISBANK,UNKNOWN,2026-04-01,2026-05-01
VEDL,VEDL,UNKNOWN,2026-04-01,2026-05-01
M&M,M&M,UNKNOWN,2026-04-01,2026-05-01
LT,LT,UNKNOWN,2026-04-01,2026-05-01
IDEA,IDEA,UNKNOWN,2026-04-01,2026-05-01
BAJFINANCE,BAJFINANCE,UNKNOWN,2026-04-01,2026-05-01
MCX,MCX,UNKNOWN,2026-04-01,2026-05-01
KOTAKBANK,KOTAKBANK,UNKNOWN,2026-04-01,2026-05-01
HINDCOPPER,HINDCOPPER,UNKNOWN,2026-04-01,2026-05-01
SHRIRAMFIN,SHRIRAMFIN,UNKNOWN,2026-04-01,2026-05-01
BEL,BEL,UNKNOWN,2026-04-01,2026-05-01
DIXON,DIXON,UNKNOWN,2026-04-01,2026-05-01
GOLDBEES,GOLDBEES,UNKNOWN,2026-04-01,2026-05-01
MARUTI,MARUTI,UNKNOWN,2026-04-01,2026-05-01
INDIGO,INDIGO,UNKNOWN,2026-04-01,2026-05-01
ITC,ITC,UNKNOWN,2026-04-01,2026-05-01
TATASTEEL,TATASTEEL,UNKNOWN,2026-04-01,2026-05-01
KAYNES,KAYNES,UNKNOWN,2026-04-01,2026-05-01
HINDALCO,HINDALCO,UNKNOWN,2026-04-01,2026-05-01
HAL,HAL,UNKNOWN,2026-04-01,2026-05-01
HINDZINC,HINDZINC,UNKNOWN,2026-04-01,2026-05-01
NETWEB,NETWEB,UNKNOWN,2026-04-01,2026-05-01
CANBK,CANBK,UNKNOWN,2026-04-01,2026-05-01
SUNPHARMA,SUNPHARMA,UNKNOWN,2026-04-01,2026-05-01
HCLTECH,HCLTECH,UNKNOWN,2026-04-01,2026-05-01
HINDUNILVR,HINDUNILVR,UNKNOWN,2026-04-01,2026-05-01
POWERGRID,POWERGRID,UNKNOWN,2026-04-01,2026-05-01
NATIONALUM,NATIONALUM,UNKNOWN,2026-04-01,2026-05-01
EICHERMOT,EICHERMOT,UNKNOWN,2026-04-01,2026-05-01
LIQUIDBEES,LIQUIDBEES,UNKNOWN,2026-04-01,2026-05-01
WAAREEENER,WAAREEENER,UNKNOWN,2026-04-01,2026-05-01
TITAN,TITAN,UNKNOWN,2026-04-01,2026-05-01
SWIGGY,SWIGGY,UNKNOWN,2026-04-01,2026-05-01
PAYTM,PAYTM,UNKNOWN,2026-04-01,2026-05-01
NTPC,NTPC,UNKNOWN,2026-04-01,2026-05-01
BAJAJ-AUTO,BAJAJ-AUTO,UNKNOWN,2026-04-01,2026-05-01
TRENT,TRENT,UNKNOWN,2026-04-01,2026-05-01
COFORGE,COFORGE,UNKNOWN,2026-04-01,2026-05-01
INDUSINDBK,INDUSINDBK,UNKNOWN,2026-04-01,2026-05-01
HEROMOTOCO,HEROMOTOCO,UNKNOWN,2026-04-01,2026-05-01
JIOFIN,JIOFIN,UNKNOWN,2026-04-01,2026-05-01
SUZLON,SUZLON,UNKNOWN,2026-04-01,2026-05-01
ADANIPORTS,ADANIPORTS,UNKNOWN,2026-04-01,2026-05-01
APOLLOHOSP,APOLLOHOSP,UNKNOWN,2026-04-01,2026-05-01
ONGC,ONGC,UNKNOWN,2026-04-01,2026-05-01
MAXHEALTH,MAXHEALTH,UNKNOWN,2026-04-01,2026-05-01
BPCL,BPCL,UNKNOWN,2026-04-01,2026-05-01
ULTRACEMCO,ULTRACEMCO,UNKNOWN,2026-04-01,2026-05-01
POWERINDIA,POWERINDIA,UNKNOWN,2026-04-01,2026-05-01
COALINDIA,COALINDIA,UNKNOWN,2026-04-01,2026-05-01
SAIL,SAIL,UNKNOWN,2026-04-01,2026-05-01
TECHM,TECHM,UNKNOWN,2026-04-01,2026-05-01
TATSILV,TATSILV,UNKNOWN,2026-04-01,2026-05-01
ADANIPOWER,ADANIPOWER,UNKNOWN,2026-04-01,2026-05-01
ASHOKLEY,ASHOKLEY,UNKNOWN,2026-04-01,2026-05-01
POLICYBZR,POLICYBZR,UNKNOWN,2026-04-01,2026-05-01
ASIANPAINT,ASIANPAINT,UNKNOWN,2026-04-01,2026-05-01
BANKBARODA,BANKBARODA,UNKNOWN,2026-04-01,2026-05-01
ADANIENT,ADANIENT,UNKNOWN,2026-04-01,2026-05-01
CHOLAFIN,CHOLAFIN,UNKNOWN,2026-04-01,2026-05-01
GRSE,GRSE,UNKNOWN,2026-04-01,2026-05-01
PFC,PFC,UNKNOWN,2026-04-01,2026-05-01
MAZDOCK,MAZDOCK,UNKNOWN,2026-04-01,2026-05-01
PERSISTENT,PERSISTENT,UNKNOWN,2026-04-01,2026-05-01
TVSMOTOR,TVSMOTOR,UNKNOWN,2026-04-01,2026-05-01
CDSL,CDSL,UNKNOWN,2026-04-01,2026-05-01
RECLTD,RECLTD,UNKNOWN,2026-04-01,2026-05-01
WIPRO,WIPRO,UNKNOWN,2026-04-01,2026-05-01
CUMMINSIND,CUMMINSIND,UNKNOWN,2026-04-01,2026-05-01
INDUSTOWER,INDUSTOWER,UNKNOWN,2026-04-01,2026-05-01
HDFCAMC,HDFCAMC,UNKNOWN,2026-04-01,2026-05-01
HINDPETRO,HINDPETRO,UNKNOWN,2026-04-01,2026-05-01
BHEL,BHEL,UNKNOWN,2026-04-01,2026-05-01
VBL,VBL,UNKNOWN,2026-04-01,2026-05-01
SILVERIETF,SILVERIETF,UNKNOWN,2026-04-01,2026-05-01
IOC,IOC,UNKNOWN,2026-04-01,2026-05-01
POLYCAB,POLYCAB,UNKNOWN,2026-04-01,2026-05-01
BAJAJFINSV,BAJAJFINSV,UNKNOWN,2026-04-01,2026-05-01
ADANIGREEN,ADANIGREEN,UNKNOWN,2026-04-01,2026-05-01
GMDCLTD,GMDCLTD,UNKNOWN,2026-04-01,2026-05-01
IDFCFIRSTB,IDFCFIRSTB,UNKNOWN,2026-04-01,2026-05-01
FEDERALBNK,FEDERALBNK,UNKNOWN,2026-04-01,2026-05-01
UNIONBANK,UNIONBANK,UNKNOWN,2026-04-01,2026-05-01
PNB,PNB,UNKNOWN,2026-04-01,2026-05-01
DIVISLAB,DIVISLAB,UNKNOWN,2026-04-01,2026-05-01
GVT&D,GVT&D,UNKNOWN,2026-04-01,2026-05-01
MUTHOOTFIN,MUTHOOTFIN,UNKNOWN,2026-04-01,2026-05-01
AUBANK,AUBANK,UNKNOWN,2026-04-01,2026-05-01
DRREDDY,DRREDDY,UNKNOWN,2026-04-01,2026-05-01
CIPLA,CIPLA,UNKNOWN,2026-04-01,2026-05-01
HDFCBANK,HDFCBANK,UNKNOWN,2026-05-01,2026-06-01
ICICIBANK,ICICIBANK,UNKNOWN,2026-05-01,2026-06-01
RELIANCE,RELIANCE,UNKNOWN,2026-05-01,2026-06-01
BHARTIARTL,BHARTIARTL,UNKNOWN,2026-05-01,2026-06-01
INFY,INFY,UNKNOWN,2026-05-01,2026-06-01
SBIN,SBIN,UNKNOWN,2026-05-01,2026-06-01
SILVERBEES,SILVERBEES,UNKNOWN,2026-05-01,2026-06-01
BSE,BSE,UNKNOWN,2026-05-01,2026-06-01
ETERNAL,ETERNAL,UNKNOWN,2026-05-01,2026-06-01
TCS,TCS,UNKNOWN,2026-05-01,2026-06-01
VEDL,VEDL,UNKNOWN,2026-05-01,2026-06-01
LT,LT,UNKNOWN,2026-05-01,2026-06-01
M&M,M&M,UNKNOWN,2026-05-01,2026-06-01
AXISBANK,AXISBANK,UNKNOWN,2026-05-01,2026-06-01
MCX,MCX,UNKNOWN,2026-05-01,2026-06-01
BAJFINANCE,BAJFINANCE,UNKNOWN,2026-05-01,2026-06-01
DIXON,DIXON,UNKNOWN,2026-05-01,2026-06-01
HINDCOPPER,HINDCOPPER,UNKNOWN,2026-05-01,2026-06-01
KOTAKBANK,KOTAKBANK,UNKNOWN,2026-05-01,2026-06-01
IDEA,IDEA,UNKNOWN,2026-05-01,2026-06-01
SHRIRAMFIN,SHRIRAMFIN,UNKNOWN,2026-05-01,2026-06-01
INDIGO,INDIGO,UNKNOWN,2026-05-01,2026-06-01
BEL,BEL,UNKNOWN,2026-05-01,2026-06-01
MARUTI,MARUTI,UNKNOWN,2026-05-01,2026-06-01
TATASTEEL,TATASTEEL,UNKNOWN,2026-05-01,2026-06-01
KAYNES,KAYNES,UNKNOWN,2026-05-01,2026-06-01
GROWW,GROWW,UNKNOWN,2026-05-01,2026-06-01
GOLDBEES,GOLDBEES,UNKNOWN,2026-05-01,2026-06-01
ITC,ITC,UNKNOWN,2026-05-01,2026-06-01
HINDALCO,HINDALCO,UNKNOWN,2026-05-01,2026-06-01
HAL,HAL,UNKNOWN,2026-05-01,2026-06-01
HINDZINC,HINDZINC,UNKNOWN,2026-05-01,2026-06-01
SUNPHARMA,SUNPHARMA,UNKNOWN,2026-05-01,2026-06-01
NATIONALUM,NATIONALUM,UNKNOWN,2026-05-01,2026-06-01
HCLTECH,HCLTECH,UNKNOWN,2026-05-01,2026-06-01
HINDUNILVR,HINDUNILVR,UNKNOWN,2026-05-01,2026-06-01
NETWEB,NETWEB,UNKNOWN,2026-05-01,2026-06-01
CANBK,CANBK,UNKNOWN,2026-05-01,2026-06-01
EICHERMOT,EICHERMOT,UNKNOWN,2026-05-01,2026-06-01
NTPC,NTPC,UNKNOWN,2026-05-01,2026-06-01
TMPV,TMPV,UNKNOWN,2026-05-01,2026-06-01
POWERGRID,POWERGRID,UNKNOWN,2026-05-01,2026-06-01
ONGC,ONGC,UNKNOWN,2026-05-01,2026-06-01
WAAREEENER,WAAREEENER,UNKNOWN,2026-05-01,2026-06-01
JIOFIN,JIOFIN,UNKNOWN,2026-05-01,2026-06-01
LIQUIDBEES,LIQUIDBEES,UNKNOWN,2026-05-01,2026-06-01
TITAN,TITAN,UNKNOWN,2026-05-01,2026-06-01
SAIL,SAIL,UNKNOWN,2026-05-01,2026-06-01
COALINDIA,COALINDIA,UNKNOWN,2026-05-01,2026-06-01
COFORGE,COFORGE,UNKNOWN,2026-05-01,2026-06-01
POWERINDIA,POWERINDIA,UNKNOWN,2026-05-01,2026-06-01
BAJAJ-AUTO,BAJAJ-AUTO,UNKNOWN,2026-05-01,2026-06-01
ADANIPORTS,ADANIPORTS,UNKNOWN,2026-05-01,2026-06-01
TRENT,TRENT,UNKNOWN,2026-05-01,2026-06-01
PERSISTENT,PERSISTENT,UNKNOWN,2026-05-01,2026-06-01
ULTRACEMCO,ULTRACEMCO,UNKNOWN,2026-05-01,2026-06-01
SWIGGY,SWIGGY,UNKNOWN,2026-05-01,2026-06-01
ADANIENT,ADANIENT,UNKNOWN,2026-05-01,2026-06-01
ASHOKLEY,ASHOKLEY,UNKNOWN,2026-05-01,2026-06-01
PAYTM,PAYTM,UNKNOWN,2026-05-01,2026-06-01
HEROMOTOCO,HEROMOTOCO,UNKNOWN,2026-05-01,2026-06-01
BPCL,BPCL,UNKNOWN,2026-05-01,2026-06-01
GRSE,GRSE,UNKNOWN,2026-05-01,2026-06-01
MAZDOCK,MAZDOCK,UNKNOWN,2026-05-01,2026-06-01
SUZLON,SUZLON,UNKNOWN,2026-05-01,2026-06-01
APOLLOHOSP,APOLLOHOSP,UNKNOWN,2026-05-01,2026-06-01
TECHM,TECHM,UNKNOWN,2026-05-01,2026-06-01
ASIANPAINT,ASIANPAINT,UNKNOWN,2026-05-01,2026-06-01
INDUSINDBK,INDUSINDBK,UNKNOWN,2026-05-01,2026-06-01
PFC,PFC,UNKNOWN,2026-05-01,2026-06-01
BHEL,BHEL,UNKNOWN,2026-05-01,2026-06-01
WIPRO,WIPRO,UNKNOWN,2026-05-01,2026-06-01
MAXHEALTH,MAXHEALTH,UNKNOWN,2026-05-01,2026-06-01
TVSMOTOR,TVSMOTOR,UNKNOWN,2026-05-01,2026-06-01
TATSILV,TATSILV,UNKNOWN,2026-05-01,2026-06-01
CUMMINSIND,CUMMINSIND,UNKNOWN,2026-05-01,2026-06-01
BANKBARODA,BANKBARODA,UNKNOWN,2026-05-01,2026-06-01
POLYCAB,POLYCAB,UNKNOWN,2026-05-01,2026-06-01
CHOLAFIN,CHOLAFIN,UNKNOWN,2026-05-01,2026-06-01
UNIONBANK,UNIONBANK,UNKNOWN,2026-05-01,2026-06-01
POLICYBZR,POLICYBZR,UNKNOWN,2026-05-01,2026-06-01
INDUSTOWER,INDUSTOWER,UNKNOWN,2026-05-01,2026-06-01
ADANIPOWER,ADANIPOWER,UNKNOWN,2026-05-01,2026-06-01
HDFCAMC,HDFCAMC,UNKNOWN,2026-05-01,2026-06-01
RECLTD,RECLTD,UNKNOWN,2026-05-01,2026-06-01
VBL,VBL,UNKNOWN,2026-05-01,2026-06-01
CDSL,CDSL,UNKNOWN,2026-05-01,2026-06-01
HINDPETRO,HINDPETRO,UNKNOWN,2026-05-01,2026-06-01
ADANIGREEN,ADANIGREEN,UNKNOWN,2026-05-01,2026-06-01
BAJAJFINSV,BAJAJFINSV,UNKNOWN,2026-05-01,2026-06-01
IOC,IOC,UNKNOWN,2026-05-01,2026-06-01
GVT&D,GVT&D,UNKNOWN,2026-05-01,2026-06-01
NIFTYBEES,NIFTYBEES,UNKNOWN,2026-05-01,2026-06-01
RVNL,RVNL,UNKNOWN,2026-05-01,2026-06-01
DLF,DLF,UNKNOWN,2026-05-01,2026-06-01
FEDERALBNK,FEDERALBNK,UNKNOWN,2026-05-01,2026-06-01
LUPIN,LUPIN,UNKNOWN,2026-05-01,2026-06-01
LIQUIDCASE,LIQUIDCASE,UNKNOWN,2026-05-01,2026-06-01
GMDCLTD,GMDCLTD,UNKNOWN,2026-05-01,2026-06-01
PNB,PNB,UNKNOWN,2026-05-01,2026-06-01
HDFCBANK,HDFCBANK,UNKNOWN,2026-06-01,2026-07-01
ICICIBANK,ICICIBANK,UNKNOWN,2026-06-01,2026-07-01
RELIANCE,RELIANCE,UNKNOWN,2026-06-01,2026-07-01
SBIN,SBIN,UNKNOWN,2026-06-01,2026-07-01
BHARTIARTL,BHARTIARTL,UNKNOWN,2026-06-01,2026-07-01
INFY,INFY,UNKNOWN,2026-06-01,2026-07-01
SILVERBEES,SILVERBEES,UNKNOWN,2026-06-01,2026-07-01
BSE,BSE,UNKNOWN,2026-06-01,2026-07-01
VEDL,VEDL,UNKNOWN,2026-06-01,2026-07-01
ETERNAL,ETERNAL,UNKNOWN,2026-06-01,2026-07-01
TCS,TCS,UNKNOWN,2026-06-01,2026-07-01
LT,LT,UNKNOWN,2026-06-01,2026-07-01
MCX,MCX,UNKNOWN,2026-06-01,2026-07-01
AXISBANK,AXISBANK,UNKNOWN,2026-06-01,2026-07-01
M&M,M&M,UNKNOWN,2026-06-01,2026-07-01
DIXON,DIXON,UNKNOWN,2026-06-01,2026-07-01
BAJFINANCE,BAJFINANCE,UNKNOWN,2026-06-01,2026-07-01
HINDCOPPER,HINDCOPPER,UNKNOWN,2026-06-01,2026-07-01
IDEA,IDEA,UNKNOWN,2026-06-01,2026-07-01
INDIGO,INDIGO,UNKNOWN,2026-06-01,2026-07-01
KOTAKBANK,KOTAKBANK,UNKNOWN,2026-06-01,2026-07-01
SHRIRAMFIN,SHRIRAMFIN,UNKNOWN,2026-06-01,2026-07-01
BEL,BEL,UNKNOWN,2026-06-01,2026-07-01
TATASTEEL,TATASTEEL,UNKNOWN,2026-06-01,2026-07-01
MARUTI,MARUTI,UNKNOWN,2026-06-01,2026-07-01
ITC,ITC,UNKNOWN,2026-06-01,2026-07-01
KAYNES,KAYNES,UNKNOWN,2026-06-01,2026-07-01
GOLDBEES,GOLDBEES,UNKNOWN,2026-06-01,2026-07-01
GROWW,GROWW,UNKNOWN,2026-06-01,2026-07-01
HINDALCO,HINDALCO,UNKNOWN,2026-06-01,2026-07-01
HAL,HAL,UNKNOWN,2026-06-01,2026-07-01
HINDZINC,HINDZINC,UNKNOWN,2026-06-01,2026-07-01
SUNPHARMA,SUNPHARMA,UNKNOWN,2026-06-01,2026-07-01
TMCV,TMCV,UNKNOWN,2026-06-01,2026-07-01
HCLTECH,HCLTECH,UNKNOWN,2026-06-01,2026-07-01
NATIONALUM,NATIONALUM,UNKNOWN,2026-06-01,2026-07-01
ONGC,ONGC,UNKNOWN,2026-06-01,2026-07-01
WAAREEENER,WAAREEENER,UNKNOWN,2026-06-01,2026-07-01
COALINDIA,COALINDIA,UNKNOWN,2026-06-01,2026-07-01
NTPC,NTPC,UNKNOWN,2026-06-01,2026-07-01
NETWEB,NETWEB,UNKNOWN,2026-06-01,2026-07-01
HINDUNILVR,HINDUNILVR,UNKNOWN,2026-06-01,2026-07-01
TITAN,TITAN,UNKNOWN,2026-06-01,2026-07-01
COFORGE,COFORGE,UNKNOWN,2026-06-01,2026-07-01
EICHERMOT,EICHERMOT,UNKNOWN,2026-06-01,2026-07-01
JIOFIN,JIOFIN,UNKNOWN,2026-06-01,2026-07-01
LIQUIDBEES,LIQUIDBEES,UNKNOWN,2026-06-01,2026-07-01
ADANIPORTS,ADANIPORTS,UNKNOWN,2026-06-01,2026-07-01
POWERINDIA,POWERINDIA,UNKNOWN,2026-06-01,2026-07-01
SAIL,SAIL,UNKNOWN,2026-06-01,2026-07-01
TMPV,TMPV,UNKNOWN,2026-06-01,2026-07-01
CANBK,CANBK,UNKNOWN,2026-06-01,2026-07-01
POWERGRID,POWERGRID,UNKNOWN,2026-06-01,2026-07-01
ADANIENT,ADANIENT,UNKNOWN,2026-06-01,2026-07-01
BAJAJ-AUTO,BAJAJ-AUTO,UNKNOWN,2026-06-01,2026-07-01
ASHOKLEY,ASHOKLEY,UNKNOWN,2026-06-01,2026-07-01
ULTRACEMCO,ULTRACEMCO,UNKNOWN,2026-06-01,2026-07-01
ADANIPOWER,ADANIPOWER,UNKNOWN,2026-06-01,2026-07-01
WIPRO,WIPRO,UNKNOWN,2026-06-01,2026-07-01
PERSISTENT,PERSISTENT,UNKNOWN,2026-06-01,2026-07-01
SUZLON,SUZLON,UNKNOWN,2026-06-01,2026-07-01
TRENT,TRENT,UNKNOWN,2026-06-01,2026-07-01
SWIGGY,SWIGGY,UNKNOWN,2026-06-01,2026-07-01
POLYCAB,POLYCAB,UNKNOWN,2026-06-01,2026-07-01
BPCL,BPCL,UNKNOWN,2026-06-01,2026-07-01
BHEL,BHEL,UNKNOWN,2026-06-01,2026-07-01
MAZDOCK,MAZDOCK,UNKNOWN,2026-06-01,2026-07-01
GRSE,GRSE,UNKNOWN,2026-06-01,2026-07-01
APOLLOHOSP,APOLLOHOSP,UNKNOWN,2026-06-01,2026-07-01
HEROMOTOCO,HEROMOTOCO,UNKNOWN,2026-06-01,2026-07-01
PFC,PFC,UNKNOWN,2026-06-01,2026-07-01
TATSILV,TATSILV,UNKNOWN,2026-06-01,2026-07-01
TVSMOTOR,TVSMOTOR,UNKNOWN,2026-06-01,2026-07-01
BANKBARODA,BANKBARODA,UNKNOWN,2026-06-01,2026-07-01
TECHM,TECHM,UNKNOWN,2026-06-01,2026-07-01
PAYTM,PAYTM,UNKNOWN,2026-06-01,2026-07-01
ASIANPAINT,ASIANPAINT,UNKNOWN,2026-06-01,2026-07-01
ADANIGREEN,ADANIGREEN,UNKNOWN,2026-06-01,2026-07-01
MAXHEALTH,MAXHEALTH,UNKNOWN,2026-06-01,2026-07-01
INDUSINDBK,INDUSINDBK,UNKNOWN,2026-06-01,2026-07-01
INDUSTOWER,INDUSTOWER,UNKNOWN,2026-06-01,2026-07-01
CUMMINSIND,CUMMINSIND,UNKNOWN,2026-06-01,2026-07-01
UNIONBANK,UNIONBANK,UNKNOWN,2026-06-01,2026-07-01
CHOLAFIN,CHOLAFIN,UNKNOWN,2026-06-01,2026-07-01
POLICYBZR,POLICYBZR,UNKNOWN,2026-06-01,2026-07-01
HDFCAMC,HDFCAMC,UNKNOWN,2026-06-01,2026-07-01
DATAPATTNS,DATAPATTNS,UNKNOWN,2026-06-01,2026-07-01
HINDPETRO,HINDPETRO,UNKNOWN,2026-06-01,2026-07-01
VBL,VBL,UNKNOWN,2026-06-01,2026-07-01
CDSL,CDSL,UNKNOWN,2026-06-01,2026-07-01
RECLTD,RECLTD,UNKNOWN,2026-06-01,2026-07-01
GVT&D,GVT&D,UNKNOWN,2026-06-01,2026-07-01
NIFTYBEES,NIFTYBEES,UNKNOWN,2026-06-01,2026-07-01
OLAELEC,OLAELEC,UNKNOWN,2026-06-01,2026-07-01
LIQUIDCASE,LIQUIDCASE,UNKNOWN,2026-06-01,2026-07-01
IOC,IOC,UNKNOWN,2026-06-01,2026-07-01
MUTHOOTFIN,MUTHOOTFIN,UNKNOWN,2026-06-01,2026-07-01
DLF,DLF,UNKNOWN,2026-06-01,2026-07-01
AMBER,AMBER,UNKNOWN,2026-06-01,2026-07-01
RVNL,RVNL,UNKNOWN,2026-06-01,2026-07-01
HDFCBANK,HDFCBANK,UNKNOWN,2026-07-01,
RELIANCE,RELIANCE,UNKNOWN,2026-07-01,
ICICIBANK,ICICIBANK,UNKNOWN,2026-07-01,
SBIN,SBIN,UNKNOWN,2026-07-01,
BHARTIARTL,BHARTIARTL,UNKNOWN,2026-07-01,
INFY,INFY,UNKNOWN,2026-07-01,
SILVERBEES,SILVERBEES,UNKNOWN,2026-07-01,
BSE,BSE,UNKNOWN,2026-07-01,
VEDL,VEDL,UNKNOWN,2026-07-01,
ETERNAL,ETERNAL,UNKNOWN,2026-07-01,
TCS,TCS,UNKNOWN,2026-07-01,
